scenario,t,dt,fps,updateMs,aiMs,collisionMs,drawCalls,heapUsedMB
world_sail,64146,16.600,60.24,0.100,0.100,0.000,27,35.0
world_sail,64163,16.800,59.52,0.100,0.000,0.000,27,35.0
world_sail,64180,16.500,60.61,0.100,0.000,0.000,27,35.0
world_sail,64197,16.900,59.17,0.100,0.000,0.000,27,32.1
world_sail,64213,16.300,61.35,0.000,0.100,0.000,27,32.1
world_sail,64230,17.000,58.82,0.200,0.000,0.000,27,32.1
world_sail,64246,16.600,60.24,0.100,0.100,0.000,27,32.1
world_sail,64263,16.800,59.52,0.100,0.000,0.000,27,36.1
world_sail,64280,16.600,60.24,0.100,0.100,0.000,27,36.1
world_sail,64296,16.500,60.61,0.200,0.100,0.000,27,36.1
world_sail,64313,16.800,59.52,0.000,0.100,0.000,27,32.4
world_sail,64330,16.600,60.24,0.100,0.100,0.000,27,32.4
world_sail,64346,16.600,60.24,0.100,0.100,0.000,27,32.4
world_sail,64363,16.700,59.88,0.200,0.000,0.000,27,32.4
world_sail,64380,16.700,59.88,0.000,0.100,0.000,27,36.7
world_sail,64396,16.700,59.88,0.100,0.100,0.000,27,36.7
world_sail,64413,16.700,59.88,0.100,0.000,0.000,27,36.7
world_sail,64430,16.700,59.88,0.100,0.000,0.000,27,32.8
world_sail,64446,16.500,60.61,0.100,0.000,0.000,27,32.8
world_sail,64463,16.700,59.88,0.100,0.000,0.000,27,32.8
world_sail,64480,16.800,59.52,0.200,0.000,0.000,27,35.9
world_sail,64496,16.600,60.24,0.100,0.100,0.000,27,35.9
world_sail,64513,16.900,59.17,0.100,0.100,0.000,27,35.9
world_sail,64530,16.500,60.61,0.100,0.000,0.000,27,32.9
world_sail,64547,16.800,59.52,0.100,0.000,0.000,27,32.9
world_sail,64563,16.500,60.61,0.100,0.200,0.000,27,32.9
world_sail,64580,16.700,59.88,0.200,0.000,0.000,27,32.9
world_sail,64597,16.700,59.88,0.100,0.000,0.000,27,36.8
world_sail,64613,16.800,59.52,0.100,0.000,0.000,27,36.8
world_sail,64630,16.600,60.24,0.100,0.100,0.000,27,36.8
world_sail,64647,16.900,59.17,0.200,0.100,0.000,27,32.9
world_sail,64663,16.500,60.61,0.100,0.000,0.000,27,32.9
world_sail,64680,16.400,60.98,0.100,0.000,0.000,27,32.9
world_sail,64697,16.900,59.17,0.100,0.100,0.000,27,32.9
world_sail,64713,16.600,60.24,0.100,0.000,0.000,27,36.9
world_sail,64730,16.600,60.24,0.000,0.100,0.000,27,36.9
world_sail,64747,16.700,59.88,0.100,0.100,0.000,27,36.9
world_sail,64763,16.700,59.88,0.200,0.000,0.000,27,36.9
world_sail,64780,16.600,60.24,0.100,0.100,0.000,27,34.0
world_sail,64797,16.900,59.17,0.100,0.000,0.000,27,34.0
world_sail,64813,16.500,60.61,0.100,0.100,0.000,27,34.0
world_sail,64830,16.700,59.88,0.100,0.000,0.000,27,37.0
world_sail,64847,16.900,59.17,0.100,0.000,0.000,27,37.0
world_sail,64863,16.600,60.24,0.200,0.000,0.000,27,37.0
world_sail,64880,16.600,60.24,0.100,0.100,0.000,27,33.2
world_sail,64897,17.100,58.48,0.200,0.000,0.000,27,33.2
world_sail,64913,16.200,61.73,0.000,0.100,0.000,27,33.2
world_sail,64930,16.500,60.61,0.100,0.100,0.000,27,33.2
world_sail,64947,16.700,59.88,0.000,0.100,0.000,27,37.2
world_sail,64963,16.700,59.88,0.100,0.100,0.000,27,37.2
world_sail,64980,16.700,59.88,0.300,0.000,0.000,27,37.2
world_sail,64997,16.700,59.88,0.100,0.100,0.000,27,32.6
world_sail,65013,16.700,59.88,0.100,0.000,0.000,27,32.6
world_sail,65030,16.900,59.17,0.100,0.100,0.000,27,32.6
world_sail,65047,16.700,59.88,0.100,0.100,0.000,27,35.7
world_sail,65063,16.500,60.61,0.100,0.100,0.000,27,35.7
world_sail,65080,16.800,59.52,0.100,0.100,0.000,27,35.7
world_sail,65097,16.500,60.61,0.200,0.000,0.000,27,35.7
world_sail,65113,16.700,59.88,0.200,0.000,0.000,27,32.6
world_sail,65130,16.900,59.17,0.000,0.200,0.000,27,32.6
world_sail,65147,16.500,60.61,0.200,0.000,0.000,27,32.6
world_sail,65164,16.700,59.88,0.100,0.100,0.000,27,35.7
world_sail,65180,16.500,60.61,0.100,0.000,0.000,27,35.7
world_sail,65197,16.900,59.17,0.100,0.000,0.000,27,35.7
world_sail,65214,16.700,59.88,0.000,0.000,0.000,27,38.8
world_sail,65230,16.600,60.24,0.100,0.000,0.000,27,38.8
world_sail,65247,16.700,59.88,0.000,0.100,0.000,27,38.8
world_sail,65264,16.900,59.17,0.200,0.000,0.000,27,41.9
world_sail,65280,16.300,61.35,0.200,0.000,0.000,27,41.9
world_sail,65297,16.800,59.52,0.200,0.000,0.000,27,41.9
world_sail,65314,16.600,60.24,0.100,0.000,0.000,27,41.9
world_sail,65330,16.800,59.52,0.100,0.100,0.000,27,33.1
world_sail,65347,16.700,59.88,0.100,0.000,0.000,27,33.1
world_sail,65364,16.700,59.88,0.100,0.000,0.000,27,33.1
world_sail,65380,16.600,60.24,0.100,0.000,0.000,27,36.2
world_sail,65397,16.600,60.24,0.100,0.100,0.000,27,36.2
world_sail,65414,16.600,60.24,0.200,0.000,0.000,27,36.2
world_sail,65430,16.800,59.52,0.100,0.100,0.000,27,39.3
world_sail,65447,16.600,60.24,0.200,0.000,0.000,27,39.3
world_sail,65464,16.700,59.88,0.200,0.000,0.000,27,39.3
world_sail,65480,16.600,60.24,0.100,0.100,0.000,27,39.3
world_sail,65497,16.800,59.52,0.100,0.000,0.000,27,43.2
world_sail,65514,16.500,60.61,0.200,0.000,0.000,27,43.2
world_sail,65530,16.700,59.88,0.200,0.000,0.000,27,43.2
world_sail,65547,16.700,59.88,0.100,0.000,0.000,27,43.2
world_sail,65564,16.800,59.52,0.100,0.000,0.000,27,34.2
world_sail,65580,16.500,60.61,0.000,0.000,0.000,27,34.2
world_sail,65597,16.900,59.17,0.200,0.100,0.000,27,34.2
world_sail,65614,16.500,60.61,0.200,0.000,0.000,27,34.2
world_sail,65630,16.700,59.88,0.000,0.000,0.000,27,38.1
world_sail,65647,16.700,59.88,0.100,0.000,0.000,27,38.1
world_sail,65664,16.800,59.52,0.100,0.000,0.000,27,38.1
world_sail,65680,16.600,60.24,0.200,0.000,0.000,27,41.0
world_sail,65697,16.600,60.24,0.000,0.100,0.000,27,41.0
world_sail,65714,16.900,59.17,0.100,0.100,0.000,27,41.0
world_sail,65730,16.500,60.61,0.100,0.000,0.000,27,41.0
world_sail,65747,16.700,59.88,0.200,0.100,0.000,27,32.4
world_sail,65764,16.700,59.88,0.100,0.000,0.000,27,32.4
world_sail,65780,16.500,60.61,0.100,0.000,0.000,27,32.4
world_sail,65797,17.000,58.82,0.100,0.100,0.000,27,35.3
world_sail,65814,16.400,60.98,0.100,0.100,0.000,27,35.3
world_sail,65830,16.700,59.88,0.100,0.200,0.000,27,35.3
world_sail,65847,16.700,59.88,0.100,0.000,0.000,27,35.3
world_sail,65864,16.700,59.88,0.200,0.000,0.000,27,39.2
world_sail,65881,16.700,59.88,0.200,0.000,0.000,27,39.2
world_sail,65897,16.500,60.61,0.100,0.000,0.000,27,39.2
world_sail,65914,16.700,59.88,0.100,0.000,0.000,27,39.2
world_sail,65930,16.600,60.24,0.100,0.100,0.000,27,43.1
world_sail,65947,16.700,59.88,0.100,0.000,0.000,27,43.1
world_sail,65964,16.800,59.52,0.100,0.000,0.000,27,43.1
world_sail,65981,16.700,59.88,0.100,0.000,0.000,27,33.6
world_sail,65997,16.700,59.88,0.100,0.100,0.000,27,33.6
world_sail,66014,16.700,59.88,0.100,0.000,0.000,27,33.6
world_sail,66030,16.500,60.61,0.100,0.100,0.000,27,33.6
world_sail,66047,16.800,59.52,0.100,0.000,0.000,27,37.5
world_sail,66064,16.900,59.17,0.200,0.000,0.000,27,37.5
world_sail,66081,16.500,60.61,0.100,0.000,0.000,27,37.5
world_sail,66097,16.400,60.98,0.100,0.000,0.000,27,37.5
world_sail,66114,16.900,59.17,0.100,0.000,0.000,27,41.5
world_sail,66131,16.800,59.52,0.100,0.100,0.000,27,41.5
world_sail,66147,16.600,60.24,0.200,0.000,0.000,27,41.5
world_sail,66164,16.600,60.24,0.100,0.000,0.000,27,41.5
world_sail,66181,16.700,59.88,0.100,0.000,0.000,27,32.9
world_sail,66197,16.600,60.24,0.000,0.100,0.000,27,32.9
world_sail,66214,16.900,59.17,0.100,0.000,0.000,27,32.9
world_sail,66231,16.400,60.98,0.100,0.100,0.000,27,32.9
world_sail,66247,16.800,59.52,0.200,0.000,0.000,27,36.8
world_sail,66264,16.800,59.52,0.100,0.100,0.000,27,36.8
world_sail,66281,16.600,60.24,0.000,0.000,0.000,27,36.8
world_sail,66297,16.600,60.24,0.200,0.000,0.000,27,39.7
world_sail,66314,16.600,60.24,0.200,0.000,0.000,27,39.7
world_sail,66331,16.800,59.52,0.100,0.000,0.000,27,39.7
world_sail,66347,16.600,60.24,0.200,0.000,0.000,27,39.7
world_sail,66364,16.600,60.24,0.100,0.100,0.000,27,43.5
world_sail,66381,16.700,59.88,0.100,0.000,0.000,27,43.5
world_sail,66397,16.600,60.24,0.200,0.000,0.000,27,43.5
world_sail,66414,16.900,59.17,0.100,0.000,0.000,27,32.8
world_sail,66431,16.700,59.88,0.100,0.000,0.000,27,32.8
world_sail,66447,16.600,60.24,0.100,0.000,0.000,27,32.8
world_sail,66464,16.700,59.88,0.200,0.000,0.000,27,35.9
world_sail,66481,16.600,60.24,0.100,0.000,0.000,27,35.9
world_sail,66498,16.800,59.52,0.000,0.000,0.000,27,35.9
world_sail,66514,16.600,60.24,0.200,0.100,0.000,27,38.9
world_sail,66531,16.700,59.88,0.100,0.000,0.000,27,38.9
world_sail,66548,16.700,59.88,0.000,0.100,0.000,27,38.9
world_sail,66564,16.700,59.88,0.100,0.000,0.000,27,42.0
world_sail,66581,16.600,60.24,0.100,0.000,0.000,27,42.0
world_sail,66597,16.600,60.24,0.000,0.000,0.000,27,42.0
world_sail,66614,16.900,59.17,0.300,0.100,0.000,27,32.2
world_sail,66631,16.700,59.88,0.100,0.000,0.000,27,32.2
world_sail,66647,16.400,60.98,0.100,0.100,0.000,27,32.2
world_sail,66664,16.800,59.52,0.000,0.000,0.000,27,32.2
world_sail,66681,16.800,59.52,0.100,0.000,0.000,27,36.2
world_sail,66698,16.500,60.61,0.200,0.100,0.000,27,36.2
world_sail,66714,16.600,60.24,0.100,0.100,0.000,27,36.2
world_sail,66731,16.700,59.88,0.000,0.200,0.000,27,36.2
world_sail,66748,16.800,59.52,0.200,0.000,0.000,27,40.0
world_sail,66764,16.700,59.88,0.000,0.100,0.000,27,40.0
world_sail,66781,16.500,60.61,0.000,0.000,0.000,27,40.0
world_sail,66797,16.600,60.24,0.200,0.000,0.000,27,40.0
